age_group,pct_any_trip,pct_any_trip_se,pct_alone,pct_alone_se,pct_indie,pct_indie_se,pct_walk,pct_walk_se,pct_bike,pct_bike_se,pct_transit,pct_transit_se,pct_car,pct_car_se,pct_alone_walk,pct_alone_walk_se,pct_alone_bike,pct_alone_bike_se,pct_alone_transit,pct_alone_transit_se,pct_alone_car,pct_alone_car_se,pct_indie_walk,pct_indie_walk_se,pct_indie_bike,pct_indie_bike_se,pct_indie_transit,pct_indie_transit_se,pct_indie_car,pct_indie_car_se,pct_of_walk_alone,pct_of_walk_alone_se,pct_of_bike_alone,pct_of_bike_alone_se,pct_of_transit_alone,pct_of_transit_alone_se,pct_of_car_alone,pct_of_car_alone_se,pct_of_walk_indie,pct_of_walk_indie_se,pct_of_bike_indie,pct_of_bike_indie_se,pct_of_transit_indie,pct_of_transit_indie_se,pct_of_car_indie,pct_of_car_indie_se,year
age_05_09,0.8295136879668183,0.00715442644049895,0.1230240707703362,0.006612008476383657,0.3008111855268334,0.008970006575203098,0.14945591492232135,0.006962829529005034,0.018924473955643572,0.002342171406730972,0.009775500989099377,0.0019182874678095308,0.6743400247820036,0.008971803508172548,0.017672403222126973,0.0025977516942794717,0.0040751385356722495,9.177919976842713e-4,7.893026312862656e-4,6.492484957108622e-4,0.011860864992229256,0.002449955898147309,0.057175929630971956,0.004918890756662995,0.008426082362032747,0.0016617755574645258,0.0010453015696127355,6.615858044159424e-4,0.08842036106552383,0.005586415068674151,0.11824492346998831,0.018233468471843983,0.21533695178126627,0.055338006064862576,0.08074293401089254,0.06827970404801717,0.017588849180446557,0.003640645196038901,0.38256050060440056,0.037427881503650715,0.44524790394609404,0.10366966637672409,0.10693074153215751,0.07085626246394061,0.1311213302133561,0.008465958897909928,2017
age_10_15,0.8201498393363138,0.006349338969348566,0.2456260271652511,0.00733999373906673,0.45253532652348205,0.008391553524341547,0.1761423085345306,0.006588833566963329,0.026012535787910886,0.00249311875936011,0.018580720440771907,0.0022920094220224615,0.6177792556899354,0.008235543935838203,0.0850749189332223,0.00479063063428142,0.017011268702330468,0.0020893904299325765,0.009774504574797092,0.001556707475982948,0.016975700252166836,0.0021489445810031755,0.13877917826076894,0.006167569406319875,0.023881257818911938,0.0023954692767516445,0.013647652759567063,0.0020672027979866925,0.12552832829531393,0.005422838668296751,0.48298968964940286,0.03265142491802005,0.6539642594258849,0.1018833223425341,0.5260562746183283,0.10597213685930018,0.027478585750193872,0.0034977338069765843,0.7878810003989639,0.04576692275795648,0.9180672739337684,0.1273682942951317,0.7345061136391594,0.1434813166710812,0.20319285106963325,0.009186390659595652,2017
age_16_17,0.8118540158928326,0.011534408537180919,0.4086741565462769,0.014009160803267593,0.5631523205796721,0.014309908544819179,0.15714028829657425,0.010796506722323395,0.012783617368858698,0.0030782494705026463,0.03839383946256771,0.005795052233826956,0.6573415058048984,0.013953866078931381,0.09601424926602917,0.008786558653930037,0.0109151941229323,0.00297148017653469,0.02880759645237201,0.00470411775383139,0.22152979223901723,0.011346985360809515,0.13908850509160897,0.010420284655864054,0.01266945302094957,0.003076523521609401,0.03643557744366629,0.005707059901092133,0.32207177937372,0.0128433153981485,0.6110097563574493,0.06992039390262503,0.8538423677731518,0.3103266974176757,0.7503181983260137,0.1668459229950076,0.3370086785677096,0.018685637200939714,0.8851231380529495,0.08997528131222085,0.9910694802093158,0.33892452122592903,0.9489954105577109,0.20642838453805273,0.48996111842861817,0.022134131937441338,2017
age_05_09,0.8736815160582265,0.007250281509370981,0.347809083499565,0.009545183450367629,0.42415275128107716,0.009923142530257367,0.16863386568021824,0.007659137879149812,0.04111459376482833,0.003757296542615019,0.010703497899364933,0.0014414175154837993,0.7179979770998451,0.009001974464647648,0.14799442235071603,0.007344736406175451,0.03956147199944976,0.0036503188099931035,2.53448400197887e-4,1.49077107207854e-4,0.012165197816336994,0.002623476742235684,0.15525071745851982,0.007469507974811268,0.04094395563616631,0.003756785165190216,0.0017779786326618144,4.628521445729564e-4,0.10216740079151107,0.0068972220965424534,0.8776079570598176,0.05904056145326838,0.9622245625418974,0.12495982281434084,0.02367902554667898,0.014288264592331784,0.01694322018214446,0.0036600474153952963,0.9206378376744503,0.060913114266700825,0.9958496944019913,0.12896253610761838,0.16611192428666768,0.048686525220629065,0.14229483097457757,0.009770444942673994,2009
age_10_15,0.8672480038356197,0.006481105269764415,0.4335228163454922,0.008904737506750483,0.5319958122397122,0.008896958053328703,0.2241381820922733,0.007981414439478099,0.04305282697076226,0.0035530817517590036,0.022697081963724317,0.0022866289568499944,0.6481333402424725,0.008823254727459682,0.20961578863195685,0.007858511248101016,0.04273291764487803,0.0035513021718923156,0.011837737704253512,0.0017467677421537477,0.013575749599625308,0.001698222186380071,0.21749808689653,0.00794723930193355,0.042914513850201876,0.003552251160410519,0.014798656224227307,0.0018340760520338657,0.14163106326278885,0.006262746167702819,0.9352078555971429,0.04835604535801797,0.9925693770097493,0.11625066052793402,0.5215532870336906,0.09318654027537568,0.020945920780045812,0.0026356439919078506,0.970374993079003,0.04950957374744288,0.9967873626358076,0.11651181965168028,0.6520069957838328,0.10413680055412676,0.21852149005296256,0.010110295715923846,2009
age_16_17,0.8730269381635226,0.010126742046456534,0.5531769151977701,0.015519008971251944,0.6651651040977311,0.014867488400564156,0.18550664817314835,0.012575168529170892,0.012341474909347595,0.002031528048751503,0.04447040114757597,0.006740056694269529,0.7337164115032073,0.014025728146566153,0.17612042794584315,0.012445042047485375,0.011880662445486806,0.002003882060650438,0.03698130473902485,0.006364227299490515,0.2618497973238271,0.013092846174026562,0.18409399093533488,0.012568903811542534,0.012090315201179643,0.0020153524170063134,0.04109858711821941,0.0064879997987196845,0.42668963344653643,0.01540348651888361,0.9494022434250211,0.0929657255263709,0.9626614754520334,0.22688020034629341,0.8315936844442127,0.19070041442108043,0.35688147793690517,0.01910418853610854,0.9923848700209659,0.09547875319849569,0.9796491335101511,0.2295024202412818,0.9241784660730376,0.20225030342802053,0.5815457126989332,0.023755485096120393,2009
age_05_09,0.8598065399508027,0.004495220305866546,0.10064957210554971,0.0037803460519953954,0.28002102361308884,0.005926233983174391,0.1922640598028836,0.00536447616470001,0.03570416883465394,0.002384707096226463,0.012781510208620502,0.0015479901000789026,0.7476314123392676,0.005748478180494099,0.03648260822164072,0.002432464413167955,0.014485121388497457,0.001534924397217973,9.082012603162116e-4,2.4342155018650422e-4,0.005551084462110391,9.728704474618937e-4,0.08413334093399423,0.0037979121635161282,0.027239674469820212,0.0020821047170207787,0.0019987303542259214,4.376066047548414e-4,0.10603089678442715,0.004189680686344491,0.18975261553846345,0.013714803928135918,0.40569832210849316,0.050817185956517186,0.0710558647211872,0.020898878385582246,0.007424894634565415,0.001302521873529538,0.43759265782825413,0.02322237130203086,0.7629270014929401,0.07744191958943396,0.1563766974013662,0.03912661369527627,0.14182242082721827,0.005709048601332936,2001
age_10_15,0.8865899496083486,0.005097255771893131,0.30699945644309573,0.00720733288009352,0.5587605406229601,0.00782593810512191,0.24043420724887085,0.006843945439122923,0.05870245897276674,0.0035938281733522343,0.024212712177607707,0.002757005074477579,0.6731269636808488,0.007471813007833128,0.14171087211214597,0.005600184712792324,0.038600320716349515,0.0029646077612063846,0.014664516558369492,0.0022501731782459144,0.012133804336523354,0.001568608291358903,0.2110702853169146,0.006552356300891681,0.05699433485622234,0.0035589162451812174,0.020282116309571795,0.0026161187972217077,0.17567450290068728,0.005834184379400086,0.5893956343968252,0.02870517426353681,0.6575588381102908,0.06458376580110943,0.6056536108305729,0.11572635544339997,0.018026026279161774,0.0023389050639308624,0.877871280181185,0.03697443903101363,0.9709020005901825,0.0849036507272718,0.8376639577093313,0.14412441517091032,0.2609827155638654,0.009138608673816192,2001
age_16_17,0.8909557427208089,0.009681691987821922,0.511695733254054,0.01436733794517401,0.7051191855067473,0.013704347440490833,0.16274299964250613,0.0112633149705075,0.016295233506519853,0.003577876155599835,0.04746714684532268,0.006975076947028262,0.7776401660212191,0.012534494670012199,0.10597066095367595,0.009420330340667834,0.012197498883658734,0.0032312268171052912,0.03288958355649155,0.005964898138291566,0.327059663728668,0.012909953130078852,0.14343701710109485,0.010688097493513127,0.01545581916850055,0.003482452874883618,0.04274159321708017,0.006801909728235518,0.5201677965489194,0.014407775451175846,0.6511534209548755,0.07335916242635895,0.7485317027693047,0.25754919632446976,0.6928915206061605,0.16173469266007998,0.42057969485046337,0.017932239686528236,0.8813713487902994,0.0896328412179584,0.9484871243064147,0.29839941991938507,0.9004458042603384,0.19504282165078307,0.6689055160439409,0.02143638505680592,2001
